cruise_id,expocode,facility,ID,IMO,platform,platform_version,site,time,latitude,longitude,platformHeading,platformCourse,windDirection,platformWindDirection,platformSpeed,windSpeed,platformWindSpeed,airPressure,airPressure2,airTemperature,dewTemperature,relativeHumidity,seaTemperature,salinity,conductivity,precipitationAmount,shortWaveAtmRadiation,longWaveAtmRadiation,photoActAtmRadiation,flag
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:43:00Z,8.914993,134.68294,180.92,184.9,108.8,309,3.70368,8.8,10.3,1006.31,1008.25,28.46,NaN,84.36,29.529,33.955,5.63169,36.1,6.05,425.232,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:44:00Z,8.912991,134.68272,180.66,186.2,106.8,307.4,3.6008,8.5,9.8,1006.3,1008.25,28.49,NaN,84.38,29.522,33.955,5.63098,36.1,5.93,426.288,0.46,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:45:00Z,8.911015,134.68251,181.1,187.1,106,305.7,3.858,9,10.2,1006.28,1008.23,28.57,NaN,84.45,29.521,33.956,5.63108,36.1,6.05,424.928,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:46:00Z,8.909012,134.68231,180.7,185.8,105.4,307.4,3.75512,8,9.4,1006.27,1008.22,28.63,NaN,84.66,29.516,33.957,5.63075,36.1,6.05,425.609,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:47:00Z,8.906999,134.68211,180.9,185.5,106.2,308.4,3.70368,8.2,9.7,1006.3,1008.24,28.58,NaN,84.06,29.511,33.957,5.63018,36.1,6.05,426.603,0.46,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:48:00Z,8.904989,134.68193,179.85,185.5,108.4,310.3,3.49792,8.2,9.8,1006.29,1008.23,28.66,NaN,84.17,29.512,33.957,5.63024,36.1,6.05,426.233,0.48,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:49:00Z,8.903012,134.68176,178.34,183.7,106.3,307.7,3.70368,8.8,10.3,1006.27,1008.22,28.65,NaN,83.82,29.521,33.956,5.63114,36.1,6.05,426.731,0.47,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:50:00Z,8.901029,134.68163,179.09,186.8,103.8,306.7,3.70368,8.5,9.8,1006.24,1008.19,28.66,NaN,83.68,29.518,33.954,5.63066,36.1,6.18,426.265,0.47,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:51:00Z,8.899019,134.68147,179.84,186.2,108.9,311.5,3.75512,7.9,9.6,1006.23,1008.18,28.65,NaN,83.42,29.526,33.956,5.63157,36.1,6.05,426.36,0.47,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:52:00Z,8.897008,134.6813,180.12,188.6,103.7,306.7,3.49792,8.2,9.5,1006.21,1008.16,28.67,NaN,83.36,29.525,33.955,5.63141,36.1,5.93,426.02,0.53,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:53:00Z,8.895016,134.68114,180.99,188,106,309.2,3.54936,7.6,9,1006.19,1008.13,28.65,NaN,83.16,29.589,33.956,5.63816,36.1,6.05,426.329,0.51,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:54:00Z,8.893011,134.68091,181.28,186.9,105.9,307.6,3.70368,7.9,9.3,1006.17,1008.12,28.63,NaN,82.89,29.555,33.943,5.63281,36.1,6.05,426.606,0.49,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:55:00Z,8.891006,134.68068,181.39,189.2,110.1,309.9,3.75512,8.5,10,1006.17,1008.12,28.59,NaN,82.84,29.529,33.962,5.63281,36.1,6.05,425.894,0.51,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:56:00Z,8.889006,134.68047,180.41,183.7,105.2,306.3,3.54936,8.6,9.8,1006.16,1008.1,28.57,NaN,82.65,29.523,33.963,5.63239,36.1,6.05,425.365,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:57:00Z,8.887027,134.6803,178.55,185,104.2,305.9,3.65224,8.8,10.1,1006.15,1008.1,28.55,NaN,82.61,29.516,33.963,5.63171,36.1,6.31,426.417,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:58:00Z,8.885039,134.68018,178.75,183.2,102.4,306,3.65224,8.2,9.4,1006.14,1008.08,28.6,NaN,82.82,29.52,33.962,5.63176,36.1,6.05,426.417,0.47,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:59:00Z,8.883038,134.68004,179.54,184.4,105.2,306.9,3.75512,8.9,10.3,1006.18,1008.13,28.56,NaN,82.58,29.505,33.962,5.6304,36.1,6.18,425.8,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:00:00Z,8.881042,134.67989,180.35,185.8,105.1,307.8,3.75512,8.3,9.7,1006.18,1008.12,28.6,NaN,82.69,29.503,33.966,5.63057,36.1,6.05,426.48,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:01:00Z,8.879061,134.6797,181.13,184.9,106.6,307.5,3.6008,8.5,10,1006.19,1008.13,28.56,NaN,82.51,29.506,33.966,5.63107,36.1,6.05,426.386,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:02:00Z,8.877063,134.6795,182.42,186.5,105.9,307.9,3.75512,7.7,9.2,1006.18,1008.12,28.58,NaN,82.76,29.502,33.968,5.6308,36.1,6.05,426.448,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:03:00Z,8.875057,134.67926,182.21,188.5,110.6,310.3,3.80656,8.1,9.7,1006.19,1008.14,28.55,NaN,82.48,29.494,33.967,5.62999,36.1,6.05,425.736,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:04:00Z,8.873059,134.67903,180.76,185.8,108.4,310.2,3.80656,7.5,9,1006.17,1008.12,28.57,NaN,82.72,29.498,33.967,5.6303,36.1,5.93,425.982,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:05:00Z,8.871062,134.67882,180.05,186.4,110.3,311.3,3.70368,8,9.6,1006.2,1008.15,28.53,NaN,82.48,29.497,33.966,5.63023,36.1,6.05,425.951,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:06:00Z,8.869065,134.67867,179.37,182.7,108.1,311.9,3.6008,7.7,9.2,1006.2,1008.15,28.55,NaN,82.69,29.493,33.965,5.62957,36.1,6.05,426.013,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:07:00Z,8.867056,134.67853,178.09,186.4,108.5,311.8,3.80656,7.9,9.6,1006.25,1008.19,28.55,NaN,82.67,29.487,33.961,5.62833,36.1,6.05,426.322,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:08:00Z,8.865055,134.6784,177.94,181.6,108,312.5,3.65224,7.6,9.3,1006.26,1008.21,28.51,NaN,82.55,29.498,33.955,5.62859,36.1,6.18,425.794,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:09:00Z,8.863053,134.67828,179.7,185.1,103.6,310,3.75512,7,8.5,1006.25,1008.19,28.55,NaN,82.8,29.513,33.943,5.62845,36.1,6.05,426.196,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:10:00Z,8.861026,134.6781,180.84,185.8,103.5,308,3.90944,7.4,8.8,1006.27,1008.22,28.53,NaN,82.69,29.501,33.956,5.62896,36.1,5.93,426.939,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:11:00Z,8.859006,134.67786,182.32,186.6,105.5,307.9,3.6008,7.7,9,1006.3,1008.25,28.54,NaN,82.68,29.513,33.957,5.63046,36.1,6.05,426.939,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:12:00Z,8.857017,134.67761,181.47,186.5,104.4,306.3,3.70368,7.8,9,1006.3,1008.25,28.53,NaN,82.68,29.507,33.957,5.62996,36.1,6.05,426.845,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:13:00Z,8.855038,134.67738,180.26,187.3,103.6,308.4,3.70368,7.1,8.4,1006.3,1008.24,28.56,NaN,82.92,29.51,33.958,5.63017,36.1,6.05,427.682,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:14:00Z,8.853041,134.67722,179.52,182.8,103.8,309,3.70368,7.2,8.6,1006.3,1008.25,28.55,NaN,82.87,29.514,33.958,5.63067,36.1,5.93,428.022,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:15:00Z,8.851034,134.67706,178.49,183.7,107.3,311.2,3.65224,7.6,9.2,1006.3,1008.25,28.54,NaN,82.86,29.516,33.959,5.63099,36.1,5.93,427.96,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:16:00Z,8.849042,134.67694,178.08,184.1,106,311.7,3.65224,7.3,8.8,1006.3,1008.24,28.57,NaN,83.02,29.512,33.961,5.63081,36.1,6.05,429.508,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:17:00Z,8.847036,134.67679,178.92,183,110.1,314.5,3.858,7.4,9.2,1006.31,1008.26,28.56,NaN,82.92,29.518,33.958,5.63116,36.1,6.05,431.178,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:18:00Z,8.845025,134.67664,180.69,187,109,312.4,3.80656,7.5,9.2,1006.31,1008.25,28.58,NaN,83.09,29.522,33.958,5.6316,36.1,6.18,432.293,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:19:00Z,8.843033,134.67642,180.68,186.9,108.6,311.5,3.6008,7.4,9,1006.3,1008.24,28.57,NaN,83.07,29.516,33.96,5.63115,36.1,6.18,430.624,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:20:00Z,8.841069,134.67621,181.08,185.7,106.2,308.7,3.75512,7.8,9.1,1006.29,1008.24,28.56,NaN,83.07,29.518,33.961,5.63148,36.1,6.05,428.426,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:21:00Z,8.839088,134.676,180.33,186.4,105.9,310.6,3.75512,7,8.5,1006.28,1008.22,28.58,NaN,83.16,29.516,33.964,5.63176,36.1,6.18,429.2,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:22:00Z,8.837089,134.67581,179.4,186.1,107.5,310.2,3.80656,7.8,9.3,1006.27,1008.22,28.56,NaN,83.12,29.511,33.954,5.62981,36.1,6.05,429.572,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:23:00Z,8.835083,134.67564,179.58,180.8,109.8,313.8,3.65224,7.3,9,1006.26,1008.21,28.59,NaN,83.27,29.51,33.968,5.63164,36.1,6.05,428.798,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:24:00Z,8.833086,134.67549,179.07,184.9,106.5,310.7,3.80656,7.4,9,1006.21,1008.16,28.56,NaN,83.14,29.516,33.968,5.63241,36.1,5.93,429.232,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:25:00Z,8.831089,134.67535,179.57,184,107.2,311.8,3.70368,7.4,9.1,1006.18,1008.13,28.56,NaN,83.19,29.521,33.97,5.63323,36.1,6.05,429.478,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:26:00Z,8.82907,134.67519,181.39,184.7,105.2,310.3,3.65224,7,8.5,1006.16,1008.1,28.55,NaN,83.22,29.504,33.973,5.63189,36.1,6.05,430.498,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:27:00Z,8.827061,134.67499,181.55,186.2,102.9,309.2,3.80656,6.7,8,1006.14,1008.08,28.58,NaN,83.39,29.511,33.974,5.63261,36.1,6.05,432.696,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:28:00Z,8.825079,134.67476,181.31,186.6,105.3,311.5,3.75512,6.4,7.8,1006.12,1008.07,28.58,NaN,83.42,29.499,33.975,5.63163,36.1,6.05,434.057,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:29:00Z,8.823099,134.67455,180.99,185.1,105.8,309.3,3.70368,7.3,8.7,1006.08,1008.02,28.57,NaN,83.4,29.494,33.973,5.63079,36.1,6.18,436.412,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:30:00Z,8.821123,134.67436,180.55,186.2,105.3,308.3,3.70368,7.5,8.9,1006.03,1007.98,28.59,NaN,83.29,29.499,33.973,5.63129,36.1,6.05,438.144,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:31:00Z,8.819137,134.6742,179.94,184.8,104.5,308.8,3.70368,7.3,8.7,1005.99,1007.94,28.62,NaN,83.51,29.49,33.972,5.63032,36.1,6.05,437.868,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:32:00Z,8.817167,134.67404,179.74,184.8,104.9,309.2,3.54936,7.3,8.7,1005.96,1007.9,28.6,NaN,83.44,29.487,33.972,5.63,36.1,6.05,433.534,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:33:00Z,8.815186,134.67389,180.04,185.3,106.7,310.2,3.70368,7.5,9.1,1005.95,1007.89,28.6,NaN,83.53,29.484,33.971,5.6294,36.1,6.31,432.546,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:34:00Z,8.81321,134.67372,179.98,188,107.2,310.9,3.75512,7.4,8.9,1005.94,1007.88,28.6,NaN,83.44,29.483,33.972,5.62951,36.1,6.18,439.783,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:35:00Z,8.811246,134.67354,180.38,184.8,108.9,312.7,3.6008,7,8.6,1005.92,1007.87,28.59,NaN,83.45,29.483,33.965,5.62856,36.1,6.18,447.146,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:36:00Z,8.809305,134.67334,179.73,187,105.7,310.2,3.65224,7,8.4,1005.92,1007.86,28.59,NaN,83.49,29.485,33.97,5.62954,36.1,6.18,450.208,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:37:00Z,8.80737,134.67314,180.5,183.2,108.1,311.7,3.49792,7.2,8.7,1005.9,1007.84,28.61,NaN,83.56,29.489,33.974,5.63039,36.1,6.18,451.014,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:38:00Z,8.805429,134.67296,180.3,185.8,114.7,316.9,3.44648,7.1,9,1005.9,1007.85,28.62,NaN,83.55,29.485,33.973,5.62979,36.1,6.43,451.639,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:39:00Z,8.803495,134.67278,178.38,185.7,111.5,314.6,3.65224,7.3,9,1005.87,1007.82,28.68,NaN,83.41,29.477,33.97,5.62866,36.1,6.43,445.952,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:40:00Z,8.801565,134.67262,178.9,183.1,116.2,317.8,3.49792,7.4,9.3,1005.84,1007.79,28.73,NaN,83.65,29.487,33.969,5.62946,36.1,6.56,436.706,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:41:00Z,8.79965,134.67247,178.79,184.7,118.1,318.3,3.44648,8.1,10.1,1005.87,1007.81,28.75,NaN,83.43,29.483,33.969,5.62905,36.1,6.43,432.53,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:42:00Z,8.797712,134.6723,179.1,184.5,115.7,316.7,3.49792,8,9.8,1005.86,1007.81,28.74,NaN,83.3,29.488,33.97,5.62966,36.1,6.05,428.26,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:43:00Z,8.795761,134.67213,178.99,186,114.2,316.6,3.65224,7.7,9.5,1005.85,1007.79,28.74,NaN,83.27,29.477,33.969,5.62841,36.1,6.05,428.972,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:44:00Z,8.793798,134.67197,178.72,186.7,113.2,314.5,3.65224,8.1,9.9,1005.85,1007.8,28.73,NaN,83.11,29.483,33.971,5.62925,36.1,6.05,429.439,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T15:45:00Z,8.791851,134.67178,178.8,185.5,116.9,317.8,3.70368,7.9,9.8,1005.85,1007.79,28.75,NaN,82.98,29.479,33.973,5.62919,36.1,6.18,428.11,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
